Id,Date,Rented_Bike_Count,Hour,Temperature(°C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(°C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Seasons,Holiday,Functioning Day
217,10/12/2017,5.638354669333745,1,-0.2,54,0.5,1747,-8.4,0.0,0.0,0.0,Winter,No Holiday,Yes
218,10/12/2017,5.497168225293202,2,0.2,52,0.7,1726,-8.5,0.0,0.0,0.0,Winter,No Holiday,Yes
219,10/12/2017,5.135798437050262,3,0.3,53,0.5,1748,-8.1,0.0,0.0,0.0,Winter,No Holiday,Yes
220,10/12/2017,4.276666119016055,4,0.4,52,1.6,1816,-8.3,0.0,0.0,0.0,Winter,No Holiday,Yes
221,10/12/2017,2.6390573296152584,5,0.3,74,1.0,178,-3.7,0.0,0.0,0.7,Winter,No Holiday,Yes
222,10/12/2017,2.302585092994046,6,-0.5,90,0.9,91,-1.9,0.0,2.5,2.7,Winter,No Holiday,Yes
223,10/12/2017,3.044522437723423,7,-0.4,92,1.1,121,-1.5,0.0,0.0,4.0,Winter,No Holiday,Yes
224,10/12/2017,3.58351893845611,8,-0.2,90,1.2,378,-1.6,0.0,0.0,4.1,Winter,No Holiday,Yes
225,10/12/2017,3.4657359027997265,9,0.2,90,1.0,305,-1.2,0.0,1.6,4.3,Winter,No Holiday,Yes
226,10/12/2017,2.995732273553991,10,0.5,91,0.4,143,-0.8,0.0,0.0,4.3,Winter,No Holiday,Yes
227,10/12/2017,4.07753744390572,11,0.9,92,0.9,137,-0.2,0.03,0.0,3.9,Winter,No Holiday,Yes
228,10/12/2017,4.787491742782046,12,2.3,88,0.3,245,0.5,0.28,0.0,3.1,Winter,No Holiday,Yes
229,10/12/2017,5.209486152841421,13,3.3,87,1.1,230,1.3,0.54,0.0,2.1,Winter,No Holiday,Yes
230,10/12/2017,5.4638318050256105,14,4.2,85,0.7,325,1.8,0.65,0.0,1.4,Winter,No Holiday,Yes
231,10/12/2017,5.198497031265826,15,6.7,63,4.5,715,0.1,0.35,0.0,1.0,Winter,No Holiday,Yes
232,10/12/2017,5.3706380281276624,16,5.4,71,3.5,622,0.5,0.2,0.0,0.5,Winter,No Holiday,Yes
233,10/12/2017,5.424950017481403,17,3.6,65,4.3,1061,-2.3,0.03,0.0,0.4,Winter,No Holiday,Yes
234,10/12/2017,5.351858133476067,18,2.0,61,3.0,2000,-4.7,0.0,0.0,0.0,Winter,No Holiday,Yes
235,10/12/2017,5.204006687076795,19,1.6,53,4.0,2000,-6.9,0.0,0.0,0.0,Winter,No Holiday,Yes
236,10/12/2017,5.111987788356544,20,0.6,57,3.9,1954,-6.9,0.0,0.0,0.0,Winter,No Holiday,Yes
237,10/12/2017,5.123963979403259,21,0.0,59,3.0,1862,-7.0,0.0,0.0,0.0,Winter,No Holiday,Yes
238,10/12/2017,5.030437921392435,22,-1.0,56,4.7,2000,-8.6,0.0,0.0,0.0,Winter,No Holiday,Yes
239,10/12/2017,5.003946305945459,23,-1.4,43,4.3,2000,-12.3,0.0,0.0,0.0,Winter,No Holiday,Yes
240,11/12/2017,4.836281906951478,0,-2.5,39,3.4,2000,-14.5,0.0,0.0,0.0,Winter,No Holiday,Yes
241,11/12/2017,4.718498871295094,1,-3.4,36,3.8,2000,-16.3,0.0,0.0,0.0,Winter,No Holiday,Yes
242,11/12/2017,4.219507705176107,2,-4.2,35,3.4,2000,-17.4,0.0,0.0,0.0,Winter,No Holiday,Yes
243,11/12/2017,3.828641396489095,3,-4.7,38,2.4,2000,-16.8,0.0,0.0,0.0,Winter,No Holiday,Yes
244,11/12/2017,3.8066624897703196,4,-5.2,35,3.2,2000,-18.3,0.0,0.0,0.0,Winter,No Holiday,Yes
245,11/12/2017,4.465908118654584,5,-5.6,38,3.2,1974,-17.6,0.0,0.0,0.0,Winter,No Holiday,Yes
246,11/12/2017,4.919980925828125,6,-5.9,39,2.9,1979,-17.6,0.0,0.0,0.0,Winter,No Holiday,Yes
247,11/12/2017,5.786897381366708,7,-6.0,39,3.1,1996,-17.7,0.0,0.0,0.0,Winter,No Holiday,Yes
248,11/12/2017,6.483107351457199,8,-6.0,38,3.6,1994,-18.0,0.01,0.0,0.0,Winter,No Holiday,Yes
249,11/12/2017,5.7899601708972535,9,-5.9,36,5.1,1941,-18.6,0.1,0.0,0.0,Winter,No Holiday,Yes
250,11/12/2017,5.3612921657094255,10,-5.3,32,4.5,2000,-19.4,0.62,0.0,0.0,Winter,No Holiday,Yes
251,11/12/2017,5.424950017481403,11,-4.7,36,3.8,2000,-17.5,1.0,0.0,0.0,Winter,No Holiday,Yes
252,11/12/2017,5.5134287461649825,12,-5.2,33,4.6,1973,-19.0,1.26,0.0,0.0,Winter,No Holiday,Yes
253,11/12/2017,5.488937726156687,13,-5.4,32,5.1,1986,-19.5,1.24,0.0,0.0,Winter,No Holiday,Yes
254,11/12/2017,5.537334267018537,14,-5.4,31,4.1,1945,-19.9,1.13,0.0,0.0,Winter,No Holiday,Yes
255,11/12/2017,5.598421958998375,15,-5.5,33,4.5,2000,-19.2,0.92,0.0,0.0,Winter,No Holiday,Yes
256,11/12/2017,5.627621113690637,16,-6.0,40,4.0,2000,-17.4,0.55,0.0,0.0,Winter,No Holiday,Yes
257,11/12/2017,5.8916442118257715,17,-7.1,44,4.2,2000,-17.3,0.18,0.0,0.0,Winter,No Holiday,Yes
258,11/12/2017,6.324358962381311,18,-7.9,43,3.3,2000,-18.3,0.0,0.0,0.0,Winter,No Holiday,Yes
259,11/12/2017,5.918893854273146,19,-8.6,45,3.9,2000,-18.4,0.0,0.0,0.0,Winter,No Holiday,Yes
260,11/12/2017,5.541263545158426,20,-9.3,49,3.8,2000,-18.0,0.0,0.0,0.0,Winter,No Holiday,Yes
261,11/12/2017,5.58724865840025,21,-9.7,51,2.5,2000,-17.9,0.0,0.0,0.0,Winter,No Holiday,Yes
262,11/12/2017,5.407171771460119,22,-10.2,50,3.0,2000,-18.6,0.0,0.0,0.0,Winter,No Holiday,Yes
263,11/12/2017,5.1647859739235145,23,-10.7,53,1.2,2000,-18.4,0.0,0.0,0.0,Winter,No Holiday,Yes
264,12/12/2017,4.897839799950911,0,-11.0,51,1.1,2000,-19.1,0.0,0.0,0.0,Winter,No Holiday,Yes
265,12/12/2017,4.852030263919617,1,-11.2,51,1.1,2000,-19.3,0.0,0.0,0.0,Winter,No Holiday,Yes
266,12/12/2017,4.564348191467836,2,-11.5,50,0.7,2000,-19.8,0.0,0.0,0.0,Winter,No Holiday,Yes
267,12/12/2017,4.007333185232471,3,-11.6,50,2.2,1995,-19.9,0.0,0.0,0.0,Winter,No Holiday,Yes
268,12/12/2017,3.8501476017100584,4,-11.6,47,2.1,1982,-20.6,0.0,0.0,0.0,Winter,No Holiday,Yes
269,12/12/2017,4.189654742026425,5,-11.6,45,2.8,1951,-21.1,0.0,0.0,0.0,Winter,No Holiday,Yes
270,12/12/2017,4.653960350157523,6,-11.8,47,2.5,1973,-20.8,0.0,0.0,0.0,Winter,No Holiday,Yes
271,12/12/2017,5.638354669333745,7,-12.1,50,2.3,1929,-20.4,0.0,0.0,0.0,Winter,No Holiday,Yes
272,12/12/2017,6.364750756851911,8,-12.3,52,1.3,1914,-20.1,0.0,0.0,0.0,Winter,No Holiday,Yes
273,12/12/2017,5.62040086571715,9,-11.8,46,2.9,1956,-21.1,0.1,0.0,0.0,Winter,No Holiday,Yes
274,12/12/2017,5.220355825078324,10,-10.5,45,3.3,1855,-20.1,0.6,0.0,0.0,Winter,No Holiday,Yes
275,12/12/2017,5.308267697401205,11,-9.4,42,3.1,1815,-19.9,0.93,0.0,0.0,Winter,No Holiday,Yes
276,12/12/2017,5.43372200355424,12,-8.3,35,2.9,1967,-21.0,1.14,0.0,0.0,Winter,No Holiday,Yes
277,12/12/2017,5.420534999272286,13,-6.9,37,2.4,1955,-19.1,1.22,0.0,0.0,Winter,No Holiday,Yes
278,12/12/2017,5.556828061699537,14,-5.4,32,2.0,1930,-19.5,1.12,0.0,0.0,Winter,No Holiday,Yes
279,12/12/2017,5.5254529391317835,15,-5.8,30,2.8,2000,-20.6,0.92,0.0,0.0,Winter,No Holiday,Yes
280,12/12/2017,5.517452896464707,16,-6.0,29,2.8,1983,-21.2,0.58,0.0,0.0,Winter,No Holiday,Yes
281,12/12/2017,5.723585101952381,17,-7.0,32,2.6,2000,-20.9,0.19,0.0,0.0,Winter,No Holiday,Yes
282,12/12/2017,6.272877006546167,18,-7.7,36,1.0,2000,-20.2,0.0,0.0,0.0,Winter,No Holiday,Yes
283,12/12/2017,5.860786223465865,19,-8.2,43,1.1,2000,-18.5,0.0,0.0,0.0,Winter,No Holiday,Yes
284,12/12/2017,5.564520407322694,20,-8.4,42,1.0,2000,-19.0,0.0,0.0,0.0,Winter,No Holiday,Yes
285,12/12/2017,5.602118820879701,21,-8.8,43,1.4,1999,-19.1,0.0,0.0,0.0,Winter,No Holiday,Yes
286,12/12/2017,5.54907608489522,22,-9.0,45,1.3,1999,-18.7,0.0,0.0,0.0,Winter,No Holiday,Yes
287,12/12/2017,5.159055299214529,23,-9.3,47,2.1,2000,-18.5,0.0,0.0,0.0,Winter,No Holiday,Yes
288,13/12/2017,5.1298987149230735,0,-9.5,48,1.3,1996,-18.4,0.0,0.0,0.0,Winter,No Holiday,Yes
289,13/12/2017,5.214935757608986,1,-10.2,52,1.6,1997,-18.2,0.0,0.0,0.0,Winter,No Holiday,Yes
290,13/12/2017,4.795790545596741,2,-10.4,53,1.8,1949,-18.1,0.0,0.0,0.0,Winter,No Holiday,Yes
291,13/12/2017,4.382026634673881,3,-10.9,55,1.8,1913,-18.1,0.0,0.0,0.0,Winter,No Holiday,Yes
292,13/12/2017,3.7376696182833684,4,-11.4,58,1.3,1907,-18.0,0.0,0.0,0.0,Winter,No Holiday,Yes
293,13/12/2017,4.23410650459726,5,-11.5,58,1.1,1923,-18.1,0.0,0.0,0.0,Winter,No Holiday,Yes
294,13/12/2017,4.700480365792417,6,-11.9,57,1.1,1974,-18.7,0.0,0.0,0.0,Winter,No Holiday,Yes
295,13/12/2017,5.739792912179234,7,-11.7,53,1.6,1998,-19.3,0.0,0.0,0.0,Winter,No Holiday,Yes
296,13/12/2017,6.3835066348840055,8,-11.4,47,3.3,2000,-20.4,0.0,0.0,0.0,Winter,No Holiday,Yes
297,13/12/2017,5.831882477283517,9,-11.1,46,3.4,1981,-20.4,0.1,0.0,0.0,Winter,No Holiday,Yes
298,13/12/2017,5.313205979041787,10,-9.5,39,2.1,1875,-20.9,0.6,0.0,0.0,Winter,No Holiday,Yes
299,13/12/2017,5.529429087511423,11,-8.1,35,1.8,1806,-20.9,0.96,0.0,0.0,Winter,No Holiday,Yes
300,13/12/2017,5.5909869805108565,12,-6.5,30,2.9,1945,-21.2,1.17,0.0,0.0,Winter,No Holiday,Yes
301,13/12/2017,5.529429087511423,13,-5.8,28,2.9,1887,-21.4,1.23,0.0,0.0,Winter,No Holiday,Yes
302,13/12/2017,5.484796933490655,14,-4.7,27,2.9,1883,-20.8,1.12,0.0,0.0,Winter,No Holiday,Yes
303,13/12/2017,5.484796933490655,15,-4.9,26,3.1,1887,-21.5,0.89,0.0,0.0,Winter,No Holiday,Yes
304,13/12/2017,5.631211781821365,16,-4.5,26,2.2,2000,-21.1,0.56,0.0,0.0,Winter,No Holiday,Yes
305,13/12/2017,5.973809611869261,17,-5.6,29,1.7,2000,-20.8,0.18,0.0,0.0,Winter,No Holiday,Yes
306,13/12/2017,6.2878585601617845,18,-6.6,33,1.1,2000,-20.2,0.0,0.0,0.0,Winter,No Holiday,Yes
307,13/12/2017,5.924255797414532,19,-6.6,31,1.6,2000,-20.9,0.0,0.0,0.0,Winter,No Holiday,Yes
308,13/12/2017,5.575949103146316,20,-7.6,35,0.8,2000,-20.4,0.0,0.0,0.0,Winter,No Holiday,Yes
309,13/12/2017,5.605802066295998,21,-8.3,39,1.0,2000,-19.8,0.0,0.0,0.0,Winter,No Holiday,Yes
310,13/12/2017,5.605802066295998,22,-8.9,39,0.1,2000,-20.3,0.0,0.0,0.0,Winter,No Holiday,Yes
311,13/12/2017,5.1647859739235145,23,-9.2,44,0.4,1978,-19.2,0.0,0.0,0.0,Winter,No Holiday,Yes
312,14/12/2017,5.147494476813453,0,-9.5,50,0.6,1953,-18.0,0.0,0.0,0.0,Winter,No Holiday,Yes
313,14/12/2017,5.14166355650266,1,-9.8,48,0.8,2000,-18.7,0.0,0.0,0.0,Winter,No Holiday,Yes
314,14/12/2017,4.68213122712422,2,-10.6,44,0.8,1903,-20.5,0.0,0.0,0.0,Winter,No Holiday,Yes
315,14/12/2017,4.394449154672439,3,-10.7,48,0.4,1651,-19.6,0.0,0.0,0.0,Winter,No Holiday,Yes
316,14/12/2017,3.970291913552122,4,-11.0,50,0.8,1718,-19.4,0.0,0.0,0.0,Winter,No Holiday,Yes
317,14/12/2017,4.143134726391533,5,-10.8,48,0.8,1648,-19.6,0.0,0.0,0.0,Winter,No Holiday,Yes
318,14/12/2017,4.6913478822291435,6,-11.0,55,0.8,1541,-18.2,0.0,0.0,0.0,Winter,No Holiday,Yes
319,14/12/2017,5.634789603169249,7,-10.9,57,1.1,1387,-17.7,0.0,0.0,0.0,Winter,No Holiday,Yes
320,14/12/2017,6.432940092739179,8,-10.4,54,1.1,1432,-17.9,0.01,0.0,0.0,Winter,No Holiday,Yes
321,14/12/2017,5.723585101952381,9,-9.4,44,0.5,1680,-19.4,0.13,0.0,0.0,Winter,No Holiday,Yes
322,14/12/2017,5.247024072160486,10,-7.7,43,0.9,1555,-18.1,0.35,0.0,0.0,Winter,No Holiday,Yes
323,14/12/2017,5.5134287461649825,11,-6.1,38,1.0,1587,-18.1,0.52,0.0,0.0,Winter,No Holiday,Yes
324,14/12/2017,5.631211781821365,12,-4.9,34,1.3,1768,-18.3,0.6,0.0,0.0,Winter,No Holiday,Yes
325,14/12/2017,5.645446897643238,13,-3.8,32,0.9,1827,-18.1,0.52,0.0,0.0,Winter,No Holiday,Yes
326,14/12/2017,5.68697535633982,14,-2.7,28,0.7,1857,-18.7,0.65,0.0,0.0,Winter,No Holiday,Yes
327,14/12/2017,5.71042701737487,15,-2.5,29,1.1,1667,-18.1,0.48,0.0,0.0,Winter,No Holiday,Yes
328,14/12/2017,5.817111159963204,16,-2.4,28,0.9,1878,-18.4,0.35,0.0,0.0,Winter,No Holiday,Yes
329,14/12/2017,5.948034989180646,17,-2.9,31,0.6,1723,-17.7,0.09,0.0,0.0,Winter,No Holiday,Yes
330,14/12/2017,6.418364935936212,18,-3.5,35,1.1,1414,-16.7,0.0,0.0,0.0,Winter,No Holiday,Yes
331,14/12/2017,6.018593214496234,19,-4.2,40,0.9,1216,-15.8,0.0,0.0,0.0,Winter,No Holiday,Yes
332,14/12/2017,5.627621113690637,20,-4.8,43,1.1,1397,-15.4,0.0,0.0,0.0,Winter,No Holiday,Yes
333,14/12/2017,5.75890177387728,21,-4.8,45,0.8,1351,-14.9,0.0,0.0,0.0,Winter,No Holiday,Yes
334,14/12/2017,5.736572297479192,22,-4.9,44,1.1,1369,-15.3,0.0,0.0,0.0,Winter,No Holiday,Yes
335,14/12/2017,5.356586274672012,23,-5.6,53,1.2,1290,-13.6,0.0,0.0,0.0,Winter,No Holiday,Yes
336,15/12/2017,5.429345628954441,0,-5.7,53,0.6,1262,-13.7,0.0,0.0,0.0,Winter,No Holiday,Yes
337,15/12/2017,5.488937726156687,1,-6.3,57,0.4,1148,-13.4,0.0,0.0,0.0,Winter,No Holiday,Yes
338,15/12/2017,5.093750200806762,2,-6.8,58,0.4,1089,-13.6,0.0,0.0,0.0,Winter,No Holiday,Yes
339,15/12/2017,4.709530201312334,3,-6.9,56,0.5,1111,-14.2,0.0,0.0,0.0,Winter,No Holiday,Yes
340,15/12/2017,4.248495242049359,4,-7.1,59,0.8,1058,-13.7,0.0,0.0,0.0,Winter,No Holiday,Yes
341,15/12/2017,4.23410650459726,5,-7.5,64,0.9,989,-13.1,0.0,0.0,0.0,Winter,No Holiday,Yes
342,15/12/2017,4.867534450455582,6,-7.4,64,0.7,906,-13.0,0.0,0.0,0.0,Winter,No Holiday,Yes
343,15/12/2017,5.655991810819852,7,-7.0,63,0.6,865,-12.8,0.0,0.0,0.0,Winter,No Holiday,Yes
344,15/12/2017,6.490723534502507,8,-6.6,64,1.1,791,-12.2,0.0,0.0,0.0,Winter,No Holiday,Yes
345,15/12/2017,5.802118375377063,9,-5.9,60,0.6,691,-12.4,0.09,0.0,0.0,Winter,No Holiday,Yes
346,15/12/2017,5.402677381872279,10,-4.6,52,0.8,648,-12.9,0.34,0.0,0.0,Winter,No Holiday,Yes
347,15/12/2017,5.634789603169249,11,-2.9,46,1.0,809,-12.9,0.42,0.0,0.0,Winter,No Holiday,Yes
348,15/12/2017,5.736572297479192,12,-2.5,43,0.7,895,-13.3,0.34,0.0,0.0,Winter,No Holiday,Yes
349,15/12/2017,5.786897381366708,13,-1.6,40,0.3,868,-13.4,0.32,0.0,0.0,Winter,No Holiday,Yes
350,15/12/2017,5.799092654460526,14,-0.7,39,0.8,826,-12.9,0.35,0.0,0.0,Winter,No Holiday,Yes
351,15/12/2017,5.8377304471659395,15,0.1,35,1.5,946,-13.5,0.42,0.0,0.0,Winter,No Holiday,Yes
352,15/12/2017,5.872117789475416,16,0.0,37,0.6,994,-12.9,0.13,0.0,0.0,Winter,No Holiday,Yes
353,15/12/2017,6.142037405587356,17,-0.2,39,0.8,1016,-12.5,0.0,0.0,0.0,Winter,No Holiday,Yes
354,15/12/2017,6.52649485957079,18,0.1,43,0.9,1485,-11.0,0.0,0.0,0.0,Winter,No Holiday,Yes
355,15/12/2017,6.113682179832232,19,0.6,41,1.2,1550,-11.1,0.0,0.0,0.0,Winter,No Holiday,Yes
356,15/12/2017,5.771441123130016,20,0.9,42,1.2,1113,-10.5,0.0,0.0,0.0,Winter,No Holiday,Yes
357,15/12/2017,5.707110264748875,21,0.7,47,2.7,1283,-9.3,0.0,0.0,0.0,Winter,No Holiday,Yes
358,15/12/2017,5.6937321388027,22,-0.1,49,2.0,870,-9.5,0.0,0.0,0.0,Winter,No Holiday,Yes
359,15/12/2017,5.5134287461649825,23,-1.3,60,2.5,792,-8.0,0.0,0.0,0.0,Winter,No Holiday,Yes
360,16/12/2017,5.384495062789089,0,-2.6,73,3.4,787,-6.7,0.0,0.0,0.0,Winter,No Holiday,Yes
361,16/12/2017,5.713732805509369,1,-3.4,76,2.9,582,-7.0,0.0,0.0,0.0,Winter,No Holiday,Yes
362,16/12/2017,5.43372200355424,2,-4.1,73,2.1,567,-8.2,0.0,0.0,0.0,Winter,No Holiday,Yes
363,16/12/2017,4.867534450455582,3,-4.5,71,1.6,651,-8.9,0.0,0.0,0.0,Winter,No Holiday,Yes
364,16/12/2017,4.394449154672439,4,-5.0,70,2.7,702,-9.6,0.0,0.0,0.0,Winter,No Holiday,Yes
365,16/12/2017,3.828641396489095,5,-5.6,72,2.0,662,-9.8,0.0,0.0,0.0,Winter,No Holiday,Yes
366,16/12/2017,4.204692619390966,6,-6.1,69,2.9,765,-10.8,0.0,0.0,0.0,Winter,No Holiday,Yes
367,16/12/2017,4.51085950651685,7,-6.7,64,2.1,977,-12.3,0.0,0.0,0.0,Winter,No Holiday,Yes
368,16/12/2017,5.25227342804663,8,-7.3,62,2.6,1112,-13.3,0.0,0.0,0.0,Winter,No Holiday,Yes
369,16/12/2017,5.278114659230517,9,-7.2,47,2.8,1724,-16.6,0.18,0.0,0.0,Winter,No Holiday,Yes
370,16/12/2017,5.308267697401205,10,-6.2,42,2.3,1893,-17.0,0.52,0.0,0.0,Winter,No Holiday,Yes
371,16/12/2017,5.480638923341991,11,-5.2,30,4.0,1991,-20.1,0.86,0.0,0.0,Winter,No Holiday,Yes
372,16/12/2017,5.53338948872752,12,-4.1,28,3.8,1998,-19.9,1.08,0.0,0.0,Winter,No Holiday,Yes
373,16/12/2017,5.6937321388027,13,-3.7,23,4.0,1980,-21.8,1.12,0.0,0.0,Winter,No Holiday,Yes
374,16/12/2017,5.680172609017068,14,-3.4,22,4.3,1966,-22.1,1.07,0.0,0.0,Winter,No Holiday,Yes
375,16/12/2017,5.676753802268282,15,-3.3,22,5.0,2000,-22.0,0.86,0.0,0.0,Winter,No Holiday,Yes
376,16/12/2017,5.556828061699537,16,-3.3,24,3.5,2000,-21.0,0.54,0.0,0.0,Winter,No Holiday,Yes
377,16/12/2017,5.627621113690637,17,-4.6,26,2.6,2000,-21.2,0.17,0.0,0.0,Winter,No Holiday,Yes
378,16/12/2017,5.3612921657094255,18,-5.3,28,3.5,2000,-21.0,0.0,0.0,0.0,Winter,No Holiday,Yes
379,16/12/2017,5.159055299214529,19,-6.0,32,2.4,2000,-20.0,0.0,0.0,0.0,Winter,No Holiday,Yes
380,16/12/2017,4.969813299576001,20,-6.6,37,3.4,2000,-18.9,0.0,0.0,0.0,Winter,No Holiday,Yes
381,16/12/2017,5.075173815233827,21,-7.1,39,3.2,2000,-18.7,0.0,0.0,0.0,Winter,No Holiday,Yes
382,16/12/2017,5.049856007249537,22,-7.6,41,1.6,2000,-18.6,0.0,0.0,0.0,Winter,No Holiday,Yes
383,16/12/2017,4.962844630259907,23,-8.0,41,2.2,2000,-18.9,0.0,0.0,0.0,Winter,No Holiday,Yes
384,17/12/2017,5.170483995038151,0,-8.1,41,2.0,2000,-19.0,0.0,0.0,0.0,Winter,No Holiday,Yes
385,17/12/2017,4.990432586778736,1,-8.4,40,1.6,2000,-19.6,0.0,0.0,0.0,Winter,No Holiday,Yes
386,17/12/2017,4.890349128221754,2,-8.7,40,2.8,2000,-19.8,0.0,0.0,0.0,Winter,No Holiday,Yes
387,17/12/2017,4.61512051684126,3,-9.0,40,3.1,2000,-20.1,0.0,0.0,0.0,Winter,No Holiday,Yes
388,17/12/2017,3.7376696182833684,4,-9.5,40,1.9,2000,-20.6,0.0,0.0,0.0,Winter,No Holiday,Yes
389,17/12/2017,3.4657359027997265,5,-9.7,41,3.1,2000,-20.5,0.0,0.0,0.0,Winter,No Holiday,Yes
390,17/12/2017,3.6888794541139363,6,-9.9,42,2.3,2000,-20.4,0.0,0.0,0.0,Winter,No Holiday,Yes
391,17/12/2017,3.9889840465642745,7,-10.2,42,2.3,2000,-20.6,0.0,0.0,0.0,Winter,No Holiday,Yes
392,17/12/2017,4.553876891600541,8,-10.7,43,0.9,2000,-20.8,0.0,0.0,0.0,Winter,No Holiday,Yes
393,17/12/2017,4.812184355372417,9,-10.5,38,1.1,1950,-22.1,0.19,0.0,0.0,Winter,No Holiday,Yes
394,17/12/2017,4.962844630259907,10,-8.5,31,1.5,1997,-22.6,0.58,0.0,0.0,Winter,No Holiday,Yes
395,17/12/2017,5.247024072160486,11,-7.2,29,1.8,1926,-22.2,0.88,0.0,0.0,Winter,No Holiday,Yes
396,17/12/2017,5.37989735354046,12,-4.9,25,2.6,1966,-21.9,1.08,0.0,0.0,Winter,No Holiday,Yes
397,17/12/2017,5.4116460518550396,13,-4.5,25,3.2,1989,-21.6,1.14,0.0,0.0,Winter,No Holiday,Yes
398,17/12/2017,5.594711379601839,14,-3.2,26,3.1,1933,-20.0,1.07,0.0,0.0,Winter,No Holiday,Yes
399,17/12/2017,5.631211781821365,15,-2.5,28,2.0,2000,-18.5,0.85,0.0,0.0,Winter,No Holiday,Yes
400,17/12/2017,5.54907608489522,16,-2.7,31,2.3,2000,-17.5,0.54,0.0,0.0,Winter,No Holiday,Yes
401,17/12/2017,5.58724865840025,17,-3.8,35,2.4,2000,-17.0,0.17,0.0,0.0,Winter,No Holiday,Yes
402,17/12/2017,5.3230099791384085,18,-4.7,37,1.8,2000,-17.2,0.01,0.0,0.0,Winter,No Holiday,Yes
403,17/12/2017,5.062595033026967,19,-5.6,39,1.1,2000,-17.3,0.0,0.0,0.0,Winter,No Holiday,Yes
404,17/12/2017,5.117993812416755,20,-6.0,42,0.8,2000,-16.8,0.0,0.0,0.0,Winter,No Holiday,Yes
405,17/12/2017,5.1298987149230735,21,-6.5,45,0.7,2000,-16.4,0.0,0.0,0.0,Winter,No Holiday,Yes
406,17/12/2017,5.153291594497779,22,-6.6,50,0.6,1990,-15.3,0.0,0.0,0.0,Winter,No Holiday,Yes
407,17/12/2017,4.9344739331306915,23,-6.9,53,0.7,2000,-14.8,0.0,0.0,0.0,Winter,No Holiday,Yes
408,18/12/2017,5.0238805208462765,0,-5.9,50,0.6,2000,-14.6,0.0,0.0,0.0,Winter,No Holiday,Yes
409,18/12/2017,4.584967478670572,1,-5.3,48,0.4,1664,-14.6,0.0,0.0,0.0,Winter,No Holiday,Yes
410,18/12/2017,3.6635616461296463,2,-5.0,65,0.4,990,-10.5,0.0,0.0,0.2,Winter,No Holiday,Yes
411,18/12/2017,3.4965075614664802,3,-5.3,76,1.0,767,-8.8,0.0,0.3,0.5,Winter,No Holiday,Yes
412,18/12/2017,3.4011973816621555,4,-5.4,81,0.7,270,-8.1,0.0,0.0,0.7,Winter,No Holiday,Yes
413,18/12/2017,3.332204510175204,5,-5.3,81,0.9,923,-8.0,0.0,0.0,0.8,Winter,No Holiday,Yes
414,18/12/2017,3.828641396489095,6,-5.2,85,0.9,271,-7.3,0.0,0.4,1.3,Winter,No Holiday,Yes
415,18/12/2017,4.574710978503383,7,-5.0,85,0.7,186,-7.1,0.0,0.0,1.8,Winter,No Holiday,Yes
416,18/12/2017,4.990432586778736,8,-4.6,86,1.2,508,-6.5,0.0,0.0,2.0,Winter,No Holiday,Yes
417,18/12/2017,3.970291913552122,9,-4.3,89,1.0,59,-5.8,0.0,1.6,4.0,Winter,No Holiday,Yes
418,18/12/2017,3.6109179126442243,10,-3.7,87,1.0,541,-5.5,0.03,0.0,4.8,Winter,No Holiday,Yes
419,18/12/2017,3.8066624897703196,11,-2.9,85,1.2,243,-5.0,0.06,0.0,4.8,Winter,No Holiday,Yes
420,18/12/2017,4.143134726391533,12,-1.8,83,1.2,351,-4.3,0.09,1.1,5.1,Winter,No Holiday,Yes
421,18/12/2017,4.343805421853684,13,-0.9,84,1.2,333,-3.2,0.09,0.0,5.0,Winter,No Holiday,Yes
422,18/12/2017,4.762173934797756,14,0.5,76,0.9,364,-3.2,0.17,0.0,4.2,Winter,No Holiday,Yes
423,18/12/2017,4.927253685157205,15,1.6,73,0.9,421,-2.7,0.6,0.0,3.2,Winter,No Holiday,Yes
424,18/12/2017,5.204006687076795,16,1.8,76,0.8,410,-1.9,0.47,0.0,2.7,Winter,No Holiday,Yes
425,18/12/2017,5.170483995038151,17,0.4,84,0.8,317,-1.9,0.15,0.0,2.7,Winter,No Holiday,Yes
426,18/12/2017,5.641907070938114,18,0.0,88,0.6,277,-1.7,0.0,0.0,2.7,Winter,No Holiday,Yes
427,18/12/2017,5.293304824724492,19,1.3,65,1.1,1122,-4.5,0.0,0.0,2.7,Winter,No Holiday,Yes
428,18/12/2017,5.111987788356544,20,3.3,65,3.2,1172,-2.6,0.0,0.0,2.7,Winter,No Holiday,Yes
429,18/12/2017,5.003946305945459,21,2.8,73,2.4,831,-1.5,0.0,0.0,2.6,Winter,No Holiday,Yes
430,18/12/2017,5.081404364984463,22,1.5,82,2.4,537,-1.2,0.0,0.0,2.6,Winter,No Holiday,Yes
431,18/12/2017,4.859812404361672,23,0.1,81,2.9,551,-2.7,0.0,0.0,2.6,Winter,No Holiday,Yes
432,19/12/2017,4.812184355372417,0,-1.0,73,2.3,881,-5.2,0.0,0.0,2.6,Winter,No Holiday,Yes
433,19/12/2017,4.812184355372417,1,-2.0,72,0.8,979,-6.3,0.0,0.0,2.6,Winter,No Holiday,Yes
